time,open,high,low,close,volume
2008-06-19T21:00:00.000000000Z,1.57466,1.57592,1.57276,1.57437,2308.0
2008-06-20T01:00:00.000000000Z,1.5743,1.57709,1.57396,1.57428,3340.0
2008-06-20T05:00:00.000000000Z,1.57434,1.58051,1.57348,1.5802,8514.0
2008-06-20T09:00:00.000000000Z,1.58043,1.58445,1.57563,1.58348,10868.0
2008-06-20T13:00:00.000000000Z,1.58358,1.5935,1.58328,1.5911,10064.0
2008-06-20T17:00:00.000000000Z,1.59112,1.59344,1.58476,1.58615,5563.0
2008-06-22T17:00:00.000000000Z,1.58734,1.58874,1.58694,1.58874,331.0
2008-06-22T21:00:00.000000000Z,1.58874,1.58944,1.58124,1.58394,2688.0
2008-06-23T01:00:00.000000000Z,1.58394,1.58604,1.58254,1.58374,2507.0
2008-06-23T05:00:00.000000000Z,1.58374,1.58682,1.57742,1.57779,8277.0
2008-06-23T09:00:00.000000000Z,1.57788,1.58001,1.57495,1.5773,10058.0
2008-06-23T13:00:00.000000000Z,1.57727,1.57797,1.57261,1.57611,12367.0
2008-06-23T17:00:00.000000000Z,1.57619,1.57711,1.57391,1.57641,5271.0
2008-06-23T21:00:00.000000000Z,1.57636,1.57758,1.57574,1.57621,2733.0
2008-06-24T01:00:00.000000000Z,1.57622,1.57798,1.57435,1.57798,3858.0
2008-06-24T05:00:00.000000000Z,1.57791,1.58313,1.57718,1.58097,9277.0
2008-06-24T09:00:00.000000000Z,1.58098,1.58387,1.57866,1.5834,9387.0
2008-06-24T13:00:00.000000000Z,1.58342,1.5843,1.57896,1.58011,12934.0
2008-06-24T17:00:00.000000000Z,1.58012,1.58061,1.57388,1.57427,6844.0
2008-06-24T21:00:00.000000000Z,1.57434,1.5772,1.57419,1.5767,1898.0
2008-06-25T01:00:00.000000000Z,1.57672,1.5774,1.5738,1.57539,2262.0
2008-06-25T05:00:00.000000000Z,1.5754,1.57777,1.57213,1.57728,9369.0
2008-06-25T09:00:00.000000000Z,1.57729,1.57965,1.57585,1.57815,10729.0
2008-06-25T13:00:00.000000000Z,1.57815,1.57935,1.57355,1.57825,9475.0
2008-06-25T17:00:00.000000000Z,1.57835,1.58495,1.5736,1.58149,7752.0
2008-06-25T21:00:00.000000000Z,1.58155,1.5835,1.5805,1.58236,2542.0
2008-06-26T01:00:00.000000000Z,1.5825,1.584,1.5816,1.5824,3374.0
2008-06-26T05:00:00.000000000Z,1.58237,1.5844,1.57942,1.58314,7810.0
2008-06-26T09:00:00.000000000Z,1.5833,1.59155,1.58111,1.58945,10255.0
2008-06-26T13:00:00.000000000Z,1.58925,1.59392,1.58715,1.59075,9636.0
2008-06-26T17:00:00.000000000Z,1.59085,1.59805,1.59045,1.59787,5672.0
2008-06-26T21:00:00.000000000Z,1.59791,1.59858,1.59363,1.59495,3972.0
2008-06-27T01:00:00.000000000Z,1.5949,1.59578,1.59185,1.59211,3793.0
2008-06-27T05:00:00.000000000Z,1.5921,1.59263,1.5886,1.59056,9879.0
2008-06-27T09:00:00.000000000Z,1.59064,1.59368,1.58213,1.58453,10557.0
2008-06-27T13:00:00.000000000Z,1.58463,1.59633,1.58373,1.59613,9189.0
2008-06-27T17:00:00.000000000Z,1.59603,1.59823,1.59273,1.59623,4484.0
2008-06-27T21:00:00.000000000Z,1.59615,1.59615,1.59615,1.59615,1.0
2008-06-29T17:00:00.000000000Z,1.5957,1.59625,1.59474,1.59527,137.0
2008-06-29T21:00:00.000000000Z,1.59503,1.59718,1.59319,1.59667,2736.0
2008-06-30T01:00:00.000000000Z,1.59662,1.59761,1.5929,1.59357,3326.0
2008-06-30T05:00:00.000000000Z,1.59353,1.59871,1.59031,1.59697,9170.0
2008-06-30T09:00:00.000000000Z,1.59705,1.60053,1.59104,1.59943,8500.0
2008-06-30T13:00:00.000000000Z,1.59947,1.60752,1.59242,1.60202,10310.0
2008-06-30T17:00:00.000000000Z,1.60202,1.6095,1.60142,1.60947,5376.0
2008-06-30T21:00:00.000000000Z,1.60961,1.60964,1.60464,1.60607,3361.0
2008-07-01T01:00:00.000000000Z,1.60608,1.60737,1.60417,1.60527,4086.0
2008-07-01T05:00:00.000000000Z,1.60526,1.60837,1.60107,1.60332,8010.0
2008-07-01T09:00:00.000000000Z,1.60322,1.60772,1.6014,1.60652,7937.0
2008-07-01T13:00:00.000000000Z,1.60652,1.61755,1.60362,1.61625,10960.0
2008-07-01T17:00:00.000000000Z,1.61645,1.61785,1.61173,1.61434,5238.0
2008-07-01T21:00:00.000000000Z,1.61443,1.61547,1.61209,1.6141,2615.0
2008-07-02T01:00:00.000000000Z,1.61422,1.61602,1.6102,1.6113,4118.0
2008-07-02T05:00:00.000000000Z,1.61136,1.6167,1.60985,1.615,8888.0
2008-07-02T09:00:00.000000000Z,1.6151,1.61847,1.61115,1.61495,8800.0
2008-07-02T13:00:00.000000000Z,1.61485,1.61625,1.60145,1.60445,10368.0
2008-07-02T17:00:00.000000000Z,1.60455,1.6108,1.60442,1.6081,5290.0
2008-07-02T21:00:00.000000000Z,1.60805,1.61005,1.60609,1.60935,2576.0
2008-07-03T01:00:00.000000000Z,1.60935,1.60945,1.6068,1.60845,2603.0
2008-07-03T05:00:00.000000000Z,1.60845,1.61415,1.60607,1.613,6332.0
2008-07-03T09:00:00.000000000Z,1.6134,1.61595,1.60505,1.60701,9530.0
2008-07-03T13:00:00.000000000Z,1.60685,1.60779,1.5998,1.60282,17299.0
2008-07-03T17:00:00.000000000Z,1.60278,1.60312,1.598,1.59864,5030.0
2008-07-03T21:00:00.000000000Z,1.59867,1.59907,1.59612,1.59822,4896.0
2008-07-04T01:00:00.000000000Z,1.59832,1.59907,1.59722,1.59832,2907.0
2008-07-04T05:00:00.000000000Z,1.59832,1.59976,1.59468,1.59511,7528.0
2008-07-04T09:00:00.000000000Z,1.59509,1.59555,1.5907,1.59277,8637.0
2008-07-04T13:00:00.000000000Z,1.5929,1.60017,1.59257,1.59782,4998.0
2008-07-04T17:00:00.000000000Z,1.59772,1.60226,1.59742,1.60153,1620.0
2008-07-04T21:00:00.000000000Z,1.6003,1.6003,1.6003,1.6003,1.0
2008-07-06T17:00:00.000000000Z,1.60195,1.60266,1.60128,1.60149,100.0
2008-07-06T21:00:00.000000000Z,1.60154,1.6021,1.59439,1.59494,2465.0
2008-07-07T01:00:00.000000000Z,1.59493,1.59692,1.59373,1.59546,5596.0
2008-07-07T05:00:00.000000000Z,1.59545,1.59881,1.59286,1.5985,9642.0
2008-07-07T09:00:00.000000000Z,1.59873,1.60017,1.5948,1.59828,11918.0
2008-07-07T13:00:00.000000000Z,1.5982,1.59957,1.5904,1.59949,15268.0
2008-07-07T17:00:00.000000000Z,1.59945,1.60215,1.59723,1.59926,8822.0
2008-07-07T21:00:00.000000000Z,1.59916,1.60232,1.59767,1.60042,2489.0
2008-07-08T01:00:00.000000000Z,1.60036,1.60068,1.59593,1.59611,4806.0
2008-07-08T05:00:00.000000000Z,1.59619,1.60189,1.59592,1.59931,9405.0
2008-07-08T09:00:00.000000000Z,1.59924,1.60477,1.59511,1.59687,9474.0
2008-07-08T13:00:00.000000000Z,1.59692,1.60255,1.5964,1.59876,14486.0
2008-07-08T17:00:00.000000000Z,1.59881,1.59971,1.59453,1.59692,7945.0
2008-07-08T21:00:00.000000000Z,1.59698,1.59778,1.59466,1.59539,2972.0
2008-07-09T01:00:00.000000000Z,1.59538,1.59864,1.5942,1.5983,6716.0
2008-07-09T05:00:00.000000000Z,1.5983,1.6008,1.59363,1.59496,11817.0
2008-07-09T09:00:00.000000000Z,1.59496,1.59752,1.59023,1.5912,12515.0
2008-07-09T13:00:00.000000000Z,1.59123,1.5937,1.5881,1.59035,15700.0
2008-07-09T17:00:00.000000000Z,1.59034,1.59305,1.58823,1.59287,8421.0
2008-07-09T21:00:00.000000000Z,1.59293,1.59463,1.58795,1.59085,3630.0
2008-07-10T01:00:00.000000000Z,1.59084,1.59261,1.5898,1.59113,2837.0
2008-07-10T05:00:00.000000000Z,1.59129,1.59475,1.58994,1.59068,8586.0
2008-07-10T09:00:00.000000000Z,1.59073,1.5917,1.58638,1.58791,8943.0
2008-07-10T13:00:00.000000000Z,1.58793,1.5952,1.58772,1.59449,13606.0
2008-07-10T17:00:00.000000000Z,1.59458,1.59465,1.59077,1.59249,6150.0
2008-07-10T21:00:00.000000000Z,1.59249,1.59414,1.59169,1.59394,2073.0
2008-07-11T01:00:00.000000000Z,1.59393,1.59507,1.59197,1.59304,4169.0
2008-07-11T05:00:00.000000000Z,1.59309,1.59766,1.59205,1.59542,7307.0
2008-07-11T09:00:00.000000000Z,1.59531,1.60984,1.59482,1.60852,13580.0
2008-07-11T13:00:00.000000000Z,1.60854,1.6104,1.603,1.6051,15911.0
2008-07-11T17:00:00.000000000Z,1.60524,1.6101,1.60216,1.60859,8679.0
2008-07-13T17:00:00.000000000Z,1.60895,1.61065,1.60717,1.60978,555.0
2008-07-13T21:00:00.000000000Z,1.60973,1.60989,1.60245,1.60596,4794.0
2008-07-14T01:00:00.000000000Z,1.60605,1.60675,1.6037,1.60395,3485.0
2008-07-14T05:00:00.000000000Z,1.6039,1.60829,1.60182,1.60628,12141.0
2008-07-14T09:00:00.000000000Z,1.60624,1.60705,1.59636,1.59824,12145.0
2008-07-14T13:00:00.000000000Z,1.59823,1.60232,1.59339,1.60118,15278.0
2008-07-14T17:00:00.000000000Z,1.60115,1.60212,1.59875,1.60075,7567.0
2008-07-14T21:00:00.000000000Z,1.60075,1.60133,1.59835,1.60082,3544.0
2008-07-15T01:00:00.000000000Z,1.60081,1.60292,1.60069,1.60153,5339.0
2008-07-15T05:00:00.000000000Z,1.60155,1.60255,1.59863,1.6006,11104.0
2008-07-15T09:00:00.000000000Z,1.60068,1.60409,1.59628,1.59955,12248.0
2008-07-15T13:00:00.000000000Z,1.59945,1.60164,1.5914,1.5928,16720.0
2008-07-15T17:00:00.000000000Z,1.5928,1.59406,1.59088,1.59374,9832.0
2008-07-15T21:00:00.000000000Z,1.59374,1.59464,1.5916,1.59368,3039.0
2008-07-16T01:00:00.000000000Z,1.59367,1.5953,1.59098,1.59171,3195.0
2008-07-16T05:00:00.000000000Z,1.5917,1.59822,1.59078,1.59784,9299.0
2008-07-16T09:00:00.000000000Z,1.59794,1.59925,1.59156,1.59181,10821.0
2008-07-16T13:00:00.000000000Z,1.59191,1.59317,1.5854,1.58623,13037.0
2008-07-16T17:00:00.000000000Z,1.58574,1.58783,1.58263,1.5857,7036.0
2008-07-16T21:00:00.000000000Z,1.58576,1.58585,1.58279,1.58475,2552.0
2008-07-17T01:00:00.000000000Z,1.58473,1.58864,1.5846,1.58739,3464.0
2008-07-17T05:00:00.000000000Z,1.58743,1.5902,1.58641,1.58909,8898.0
2008-07-17T09:00:00.000000000Z,1.58911,1.59046,1.58423,1.58625,12270.0
2008-07-17T13:00:00.000000000Z,1.58626,1.59038,1.58384,1.5895,12497.0
2008-07-17T17:00:00.000000000Z,1.58956,1.5961,1.58776,1.59571,10556.0
2008-07-17T21:00:00.000000000Z,1.59565,1.59684,1.5909,1.5919,4115.0
2008-07-18T01:00:00.000000000Z,1.59186,1.59536,1.59158,1.59441,4219.0
2008-07-18T05:00:00.000000000Z,1.59466,1.59793,1.59295,1.5972,10862.0
2008-07-18T09:00:00.000000000Z,1.59719,1.59753,1.58714,1.58755,12699.0
2008-07-18T13:00:00.000000000Z,1.58761,1.59549,1.58641,1.5945,13842.0
2008-07-18T17:00:00.000000000Z,1.59448,1.59636,1.59276,1.59389,5804.0
2008-07-18T21:00:00.000000000Z,1.59389,1.59389,1.59389,1.59389,1.0
2008-07-20T17:00:00.000000000Z,1.59295,1.59363,1.59149,1.59339,189.0
2008-07-20T21:00:00.000000000Z,1.59344,1.59644,1.59329,1.5961,2479.0
2008-07-21T01:00:00.000000000Z,1.5961,1.59764,1.59545,1.59651,3787.0
2008-07-21T05:00:00.000000000Z,1.59653,1.59924,1.59398,1.59615,10573.0
2008-07-21T09:00:00.000000000Z,1.59611,1.59713,1.59108,1.59205,10939.0
2008-07-21T13:00:00.000000000Z,1.59207,1.59424,1.58922,1.59022,11454.0
2008-07-21T17:00:00.000000000Z,1.59028,1.59459,1.59025,1.59219,7232.0
2008-07-21T21:00:00.000000000Z,1.59219,1.59468,1.59095,1.59435,3304.0
2008-07-22T01:00:00.000000000Z,1.59435,1.59511,1.59298,1.59413,7862.0
2008-07-22T05:00:00.000000000Z,1.59412,1.59809,1.59302,1.59564,10848.0
2008-07-22T09:00:00.000000000Z,1.59565,1.59809,1.5917,1.59711,12228.0
2008-07-22T13:00:00.000000000Z,1.59713,1.59802,1.59109,1.5936,14096.0
2008-07-22T17:00:00.000000000Z,1.59363,1.59401,1.5901,1.59099,6355.0
2008-07-22T21:00:00.000000000Z,1.59099,1.59264,1.5891,1.59043,3662.0
2008-07-23T01:00:00.000000000Z,1.59052,1.59282,1.59017,1.59185,6475.0
2008-07-23T05:00:00.000000000Z,1.5918,1.59441,1.58981,1.59012,11692.0
2008-07-23T09:00:00.000000000Z,1.59017,1.59149,1.58368,1.585,11430.0
2008-07-23T13:00:00.000000000Z,1.58502,1.5878,1.58262,1.58552,16138.0
2008-07-23T17:00:00.000000000Z,1.58551,1.58709,1.5834,1.5859,9475.0
2008-07-23T21:00:00.000000000Z,1.5859,1.58761,1.5834,1.5844,4013.0
2008-07-24T01:00:00.000000000Z,1.5844,1.58719,1.58363,1.58573,6495.0
2008-07-24T05:00:00.000000000Z,1.58563,1.58614,1.58076,1.58397,11939.0
2008-07-24T09:00:00.000000000Z,1.58407,1.58491,1.58058,1.58198,11922.0
2008-07-24T13:00:00.000000000Z,1.58186,1.58892,1.58015,1.58698,16271.0
2008-07-24T17:00:00.000000000Z,1.58694,1.59179,1.58362,1.59125,10592.0
2008-07-24T21:00:00.000000000Z,1.59119,1.5942,1.59023,1.59095,2952.0
2008-07-25T01:00:00.000000000Z,1.59111,1.59469,1.5902,1.59238,7709.0
2008-07-25T05:00:00.000000000Z,1.59237,1.59569,1.59121,1.5939,11706.0
2008-07-25T09:00:00.000000000Z,1.5938,1.59879,1.59224,1.59411,13364.0
2008-07-25T13:00:00.000000000Z,1.59416,1.60128,1.59072,1.59948,13950.0
2008-07-25T17:00:00.000000000Z,1.59964,1.60228,1.5977,1.60178,7978.0
2008-07-27T17:00:00.000000000Z,1.60078,1.60258,1.60078,1.6016,209.0
2008-07-27T21:00:00.000000000Z,1.6016,1.60252,1.59855,1.60158,3837.0
2008-07-28T01:00:00.000000000Z,1.60134,1.60212,1.59973,1.60156,7267.0
2008-07-28T05:00:00.000000000Z,1.60151,1.60321,1.59734,1.60246,10964.0
2008-07-28T09:00:00.000000000Z,1.60255,1.61172,1.60181,1.60852,12944.0
2008-07-28T13:00:00.000000000Z,1.60864,1.61162,1.60532,1.61139,14619.0
2008-07-28T17:00:00.000000000Z,1.61138,1.61431,1.60913,1.60976,8827.0
2008-07-28T21:00:00.000000000Z,1.60976,1.61096,1.60799,1.60863,3192.0
2008-07-29T01:00:00.000000000Z,1.60852,1.60968,1.60676,1.60847,6125.0
2008-07-29T05:00:00.000000000Z,1.60853,1.61042,1.60581,1.60811,10110.0
2008-07-29T09:00:00.000000000Z,1.608,1.61265,1.60512,1.60573,13022.0
2008-07-29T13:00:00.000000000Z,1.60567,1.60674,1.59765,1.59801,15845.0
2008-07-29T17:00:00.000000000Z,1.5981,1.59815,1.59511,1.5959,8066.0
2008-07-29T21:00:00.000000000Z,1.59585,1.59718,1.59499,1.59535,4341.0
2008-07-30T01:00:00.000000000Z,1.59535,1.5973,1.59504,1.59637,6693.0
2008-07-30T05:00:00.000000000Z,1.59639,1.59726,1.59302,1.5964,11206.0
2008-07-30T09:00:00.000000000Z,1.59621,1.59646,1.5911,1.59344,12899.0
2008-07-30T13:00:00.000000000Z,1.59342,1.59618,1.59114,1.59272,16382.0
2008-07-30T17:00:00.000000000Z,1.59274,1.59634,1.59196,1.59404,8069.0
2008-07-30T21:00:00.000000000Z,1.5941,1.59528,1.59296,1.5947,3180.0
2008-07-31T01:00:00.000000000Z,1.5947,1.5958,1.59354,1.59432,6695.0
2008-07-31T05:00:00.000000000Z,1.59432,1.59942,1.59414,1.59679,11105.0
2008-07-31T09:00:00.000000000Z,1.59674,1.6078,1.59441,1.60628,10187.0
2008-07-31T13:00:00.000000000Z,1.60629,1.6099,1.59618,1.59801,15671.0
2008-07-31T17:00:00.000000000Z,1.59801,1.59934,1.59431,1.5988,5957.0
2008-07-31T21:00:00.000000000Z,1.59894,1.59894,1.59327,1.5951,4726.0
2008-08-01T01:00:00.000000000Z,1.5951,1.59554,1.59277,1.59325,8143.0
2008-08-01T05:00:00.000000000Z,1.59325,1.59883,1.59155,1.5971,11000.0
2008-08-01T09:00:00.000000000Z,1.59711,1.60165,1.59436,1.59685,12986.0
2008-08-01T13:00:00.000000000Z,1.59677,1.60089,1.5931,1.59555,14431.0
2008-08-01T17:00:00.000000000Z,1.59547,1.59889,1.59329,1.59873,7100.0
2008-08-01T21:00:00.000000000Z,1.59878,1.59878,1.59878,1.59878,1.0
2008-08-03T17:00:00.000000000Z,1.59778,1.59913,1.59743,1.59861,152.0
2008-08-03T21:00:00.000000000Z,1.59861,1.60168,1.59828,1.60145,3389.0
2008-08-04T01:00:00.000000000Z,1.60146,1.60238,1.5994,1.59956,7483.0
2008-08-04T05:00:00.000000000Z,1.59953,1.60526,1.59943,1.60418,11074.0
2008-08-04T09:00:00.000000000Z,1.60412,1.60809,1.60249,1.60397,12765.0
2008-08-04T13:00:00.000000000Z,1.60401,1.61491,1.60378,1.61386,14576.0
2008-08-04T17:00:00.000000000Z,1.61388,1.61639,1.61255,1.6147,7777.0
2008-08-04T21:00:00.000000000Z,1.6147,1.61702,1.61325,1.61554,3951.0
2008-08-05T01:00:00.000000000Z,1.61553,1.61838,1.6132,1.61785,6623.0
2008-08-05T05:00:00.000000000Z,1.61786,1.62061,1.61345,1.61421,14463.0
2008-08-05T09:00:00.000000000Z,1.61448,1.61809,1.61126,1.61331,16499.0
2008-08-05T13:00:00.000000000Z,1.61324,1.61507,1.6101,1.61256,15735.0
2008-08-05T17:00:00.000000000Z,1.61253,1.6161,1.61047,1.61229,11092.0
2008-08-05T21:00:00.000000000Z,1.61229,1.61443,1.61053,1.61333,3680.0
2008-08-06T01:00:00.000000000Z,1.61333,1.61634,1.61289,1.61546,6776.0
2008-08-06T05:00:00.000000000Z,1.61546,1.61744,1.61267,1.61508,14105.0
2008-08-06T09:00:00.000000000Z,1.61516,1.61792,1.61222,1.61483,14747.0
2008-08-06T13:00:00.000000000Z,1.61485,1.61698,1.6121,1.61471,16651.0
2008-08-06T17:00:00.000000000Z,1.61465,1.61718,1.61285,1.61658,10567.0
2008-08-06T21:00:00.000000000Z,1.61666,1.61681,1.61444,1.61589,3928.0
2008-08-07T01:00:00.000000000Z,1.61594,1.61719,1.61464,1.61664,7640.0
2008-08-07T05:00:00.000000000Z,1.61654,1.62028,1.61504,1.61987,13092.0
2008-08-07T09:00:00.000000000Z,1.6199,1.62252,1.61446,1.61511,12483.0
2008-08-07T13:00:00.000000000Z,1.61509,1.61712,1.61165,1.61263,16073.0
2008-08-07T17:00:00.000000000Z,1.61264,1.61471,1.61088,1.61379,10035.0
2008-08-07T21:00:00.000000000Z,1.61372,1.61485,1.60413,1.6065,6304.0
2008-08-08T01:00:00.000000000Z,1.60653,1.60886,1.6021,1.60697,10890.0
2008-08-08T05:00:00.000000000Z,1.60691,1.60876,1.59908,1.5999,12593.0
2008-08-08T09:00:00.000000000Z,1.59992,1.61662,1.5982,1.60874,15603.0
2008-08-08T13:00:00.000000000Z,1.6088,1.6095,1.60116,1.60613,15987.0
2008-08-08T17:00:00.000000000Z,1.60618,1.60662,1.60035,1.60058,10030.0
2008-08-10T17:00:00.000000000Z,1.60086,1.60173,1.59176,1.5942,1073.0
2008-08-10T21:00:00.000000000Z,1.59425,1.5985,1.59236,1.5972,7218.0
2008-08-11T01:00:00.000000000Z,1.59726,1.59982,1.59552,1.59702,9320.0
2008-08-11T05:00:00.000000000Z,1.59698,1.60506,1.59289,1.60064,13219.0
2008-08-11T09:00:00.000000000Z,1.60049,1.60351,1.59696,1.59728,12434.0
2008-08-11T13:00:00.000000000Z,1.5971,1.60184,1.59438,1.596,17051.0
2008-08-11T17:00:00.000000000Z,1.59605,1.59671,1.59257,1.59398,11672.0
2008-08-11T21:00:00.000000000Z,1.59398,1.59568,1.59208,1.59334,4623.0
2008-08-12T01:00:00.000000000Z,1.59328,1.5951,1.59124,1.59312,8277.0
2008-08-12T05:00:00.000000000Z,1.59306,1.59675,1.5868,1.59385,14055.0
2008-08-12T09:00:00.000000000Z,1.59374,1.59651,1.58812,1.59101,12682.0
2008-08-12T13:00:00.000000000Z,1.59099,1.59183,1.58327,1.58428,15149.0
2008-08-12T17:00:00.000000000Z,1.58427,1.58834,1.58251,1.58792,8301.0
2008-08-12T21:00:00.000000000Z,1.58792,1.59277,1.5868,1.59253,5576.0
2008-08-13T01:00:00.000000000Z,1.59238,1.59244,1.58885,1.58935,8323.0
2008-08-13T05:00:00.000000000Z,1.5894,1.59152,1.5869,1.58967,12358.0
2008-08-13T09:00:00.000000000Z,1.58963,1.59557,1.58939,1.59205,14203.0
2008-08-13T13:00:00.000000000Z,1.59205,1.59223,1.58546,1.5888,15156.0
2008-08-13T17:00:00.000000000Z,1.58884,1.58999,1.58412,1.58536,9910.0
2008-08-13T21:00:00.000000000Z,1.58542,1.58666,1.58016,1.585,5128.0
2008-08-14T01:00:00.000000000Z,1.58502,1.58502,1.5812,1.58275,8015.0
2008-08-14T05:00:00.000000000Z,1.5828,1.58429,1.57849,1.58235,10546.0
2008-08-14T09:00:00.000000000Z,1.5823,1.58565,1.57569,1.57845,12400.0
2008-08-14T13:00:00.000000000Z,1.57849,1.58499,1.57327,1.57601,15371.0
2008-08-14T17:00:00.000000000Z,1.57607,1.57738,1.57388,1.57703,8414.0
2008-08-14T21:00:00.000000000Z,1.57696,1.57809,1.57217,1.57617,6422.0
2008-08-15T01:00:00.000000000Z,1.57618,1.57803,1.57449,1.57463,6053.0
2008-08-15T05:00:00.000000000Z,1.57465,1.57856,1.5714,1.57215,12815.0
2008-08-15T09:00:00.000000000Z,1.57213,1.57241,1.56045,1.56107,13808.0
2008-08-15T13:00:00.000000000Z,1.56107,1.5656,1.55542,1.5576,14099.0
2008-08-15T17:00:00.000000000Z,1.55759,1.55759,1.55305,1.55578,6119.0
2008-08-17T17:00:00.000000000Z,1.5562,1.5564,1.55173,1.55578,655.0
2008-08-17T21:00:00.000000000Z,1.55578,1.55944,1.55471,1.55865,4155.0
2008-08-18T01:00:00.000000000Z,1.5586,1.56133,1.55752,1.55938,6206.0
2008-08-18T05:00:00.000000000Z,1.55938,1.56232,1.55633,1.56194,10433.0
2008-08-18T09:00:00.000000000Z,1.56205,1.56362,1.55476,1.55777,11634.0
2008-08-18T13:00:00.000000000Z,1.55776,1.56505,1.55598,1.56403,13194.0
2008-08-18T17:00:00.000000000Z,1.56404,1.56647,1.56239,1.56446,9364.0
2008-08-18T21:00:00.000000000Z,1.56446,1.56509,1.56157,1.56315,4294.0
2008-08-19T01:00:00.000000000Z,1.56318,1.56376,1.56146,1.56248,9540.0
2008-08-19T05:00:00.000000000Z,1.56248,1.56295,1.55899,1.56109,10698.0
2008-08-19T09:00:00.000000000Z,1.56094,1.56661,1.5596,1.56209,10967.0
2008-08-19T13:00:00.000000000Z,1.56208,1.57078,1.5607,1.57026,14452.0
2008-08-19T17:00:00.000000000Z,1.57016,1.57094,1.56612,1.5679,8054.0
2008-08-19T21:00:00.000000000Z,1.5679,1.57014,1.56697,1.56747,4015.0
2008-08-20T01:00:00.000000000Z,1.56746,1.56885,1.56518,1.5683,6795.0
2008-08-20T05:00:00.000000000Z,1.56825,1.57178,1.56456,1.569,10306.0
2008-08-20T09:00:00.000000000Z,1.56911,1.57036,1.55586,1.56045,10841.0
2008-08-20T13:00:00.000000000Z,1.56049,1.56986,1.55952,1.5629,14026.0
2008-08-20T17:00:00.000000000Z,1.56298,1.5662,1.5622,1.5631,6539.0
2008-08-20T21:00:00.000000000Z,1.56325,1.56607,1.56171,1.56482,3231.0
2008-08-21T01:00:00.000000000Z,1.56488,1.56585,1.56322,1.5636,7759.0
2008-08-21T05:00:00.000000000Z,1.5636,1.5682,1.56231,1.56301,10679.0
2008-08-21T09:00:00.000000000Z,1.563,1.56464,1.55895,1.56229,11555.0
2008-08-21T13:00:00.000000000Z,1.56228,1.56342,1.55277,1.55373,15307.0
2008-08-21T17:00:00.000000000Z,1.55367,1.55612,1.55316,1.5543,6773.0
2008-08-21T21:00:00.000000000Z,1.55428,1.55693,1.55396,1.55463,2983.0
2008-08-22T01:00:00.000000000Z,1.55464,1.55574,1.5527,1.55396,4766.0
2008-08-22T05:00:00.000000000Z,1.55398,1.55533,1.54871,1.54939,8774.0
2008-08-22T09:00:00.000000000Z,1.54971,1.55307,1.54852,1.54937,11129.0
2008-08-22T13:00:00.000000000Z,1.54934,1.55111,1.54762,1.54882,11888.0
2008-08-22T17:00:00.000000000Z,1.54886,1.5497,1.54427,1.549,7246.0
2008-08-24T17:00:00.000000000Z,1.54773,1.55252,1.54766,1.55152,238.0
2008-08-24T21:00:00.000000000Z,1.55145,1.5516,1.54438,1.54788,3743.0
2008-08-25T01:00:00.000000000Z,1.54783,1.5492,1.54463,1.54685,4260.0
2008-08-25T05:00:00.000000000Z,1.5469,1.54752,1.54436,1.54668,8688.0
2008-08-25T09:00:00.000000000Z,1.54667,1.54852,1.5423,1.54728,7561.0
2008-08-25T13:00:00.000000000Z,1.54723,1.55307,1.54604,1.55234,10239.0
2008-08-25T17:00:00.000000000Z,1.55218,1.55254,1.54854,1.55125,6257.0
2008-08-25T21:00:00.000000000Z,1.55125,1.55212,1.5462,1.54701,4030.0
2008-08-26T01:00:00.000000000Z,1.54687,1.54901,1.54519,1.54696,5964.0
2008-08-26T05:00:00.000000000Z,1.547,1.54789,1.53678,1.53878,11614.0
2008-08-26T09:00:00.000000000Z,1.53879,1.54262,1.53372,1.53423,18913.0
2008-08-26T13:00:00.000000000Z,1.53423,1.53743,1.52625,1.5342,21836.0
2008-08-26T17:00:00.000000000Z,1.53413,1.53807,1.53125,1.53653,13263.0
2008-08-26T21:00:00.000000000Z,1.53653,1.53819,1.53411,1.53614,4473.0
2008-08-27T01:00:00.000000000Z,1.5361,1.54032,1.5354,1.5376,9382.0
2008-08-27T05:00:00.000000000Z,1.5376,1.5391,1.53534,1.53687,10932.0
2008-08-27T09:00:00.000000000Z,1.53661,1.54272,1.5362,1.54029,11518.0
2008-08-27T13:00:00.000000000Z,1.54027,1.54165,1.5368,1.53993,13372.0
2008-08-27T17:00:00.000000000Z,1.53982,1.54318,1.53935,1.54065,7789.0
2008-08-27T21:00:00.000000000Z,1.54072,1.54557,1.54032,1.54482,3713.0
2008-08-28T01:00:00.000000000Z,1.54487,1.54526,1.54219,1.54403,7395.0
2008-08-28T05:00:00.000000000Z,1.54407,1.54701,1.54264,1.54423,10271.0
2008-08-28T09:00:00.000000000Z,1.54423,1.54716,1.54272,1.54484,11846.0
2008-08-28T13:00:00.000000000Z,1.54486,1.54948,1.54338,1.54622,16434.0
2008-08-28T17:00:00.000000000Z,1.54622,1.54825,1.54422,1.54588,13411.0
2008-08-28T21:00:00.000000000Z,1.54575,1.54746,1.54274,1.54649,3564.0
2008-08-29T01:00:00.000000000Z,1.54664,1.55119,1.54635,1.55007,6827.0
2008-08-29T05:00:00.000000000Z,1.5501,1.55215,1.54519,1.54544,11551.0
2008-08-29T09:00:00.000000000Z,1.54555,1.55419,1.54146,1.55265,10957.0
